"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-17-22 / 05:16 AM","200-Level","222","5","2","963"
"12-17-22 / 05:16 AM","100-Level Club","111C","22","2","1665"
"12-17-22 / 05:16 AM","300-Level","342","4","3","1080"
"12-17-22 / 05:16 AM","Field Level","FLR-J","19","2","1772.1"
"12-17-22 / 05:16 AM","100-Level","118","19","3","1550.06"
"12-17-22 / 12:40 AM","Field Level","FLR-B","24","2","1699.43"
"12-17-22 / 12:40 AM","300-Level","324","20","2","652.5"
"12-17-22 / 12:40 AM","200-Level Club","210C","7","2","2410.2"
"12-16-22 / 07:34 PM","300-Level","329","","3","555.3"
"12-16-22 / 02:25 PM","100-Level","118","29","2","945"
"12-16-22 / 02:25 PM","Field Level","FLR-C","22","2","1393.8"
"12-16-22 / 05:12 AM","300-Level","328","13","2","630"
"12-16-22 / 05:12 AM","300-Level","306","22","4","720"
"12-16-22 / 12:30 AM","100-Level","107","19","2","810"
"12-16-22 / 12:30 AM","300-Level","347","25","2","540"
"12-15-22 / 07:36 PM","300-Level","300-Level","","2","495"
"12-15-22 / 02:07 PM","300-Level","344","8","2","585"
"12-15-22 / 02:07 PM","Field Level","FLR-J","15","2","1854"
"12-15-22 / 02:07 PM","300-Level","331","25","2","585"
"12-15-22 / 12:30 AM","300-Level","317","20","2","697.5"
"12-15-22 / 12:30 AM","300-Level","337","15","2","664.3"
"12-15-22 / 12:30 AM","100-Level Club","128C","26","3","1620"
"12-15-22 / 12:30 AM","100-Level Club","129C","4","7","2100.14"
"12-14-22 / 07:23 PM","Field Level","FLR-H","14","2","1800"
"12-14-22 / 07:23 PM","100-Level","132","33","2","899.1"
"12-14-22 / 07:23 PM","300-Level","343","26","2","516.06"
"12-14-22 / 07:23 PM","200-Level","242","8","5","855"
"12-14-22 / 02:11 PM","300-Level","306","22","4","810"
"12-14-22 / 05:19 AM","Loge Box","132L","12","4","810"
"12-14-22 / 01:03 AM","300-Level","331","25","2","585"
"12-14-22 / 01:03 AM","100-Level","133","33","1","450"
"12-14-22 / 01:03 AM","300-Level","314","21","2","540"
"12-14-22 / 01:03 AM","300-Level","306","9","2","540"
"12-14-22 / 01:03 AM","Field Level","FLR-L","6","1","3600"
"12-13-22 / 07:45 PM","100-Level Club","112C","24","4","1440"
