"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-02-22 / 09:21 AM","Upper Concourse","435","24","3","698.4"
"12-02-22 / 02:59 AM","Upper Concourse","415","10","3","707.13"
"12-01-22 / 07:17 PM","Club Hall of Fame","C112","10","2","1739.05"
"12-01-22 / 07:17 PM","Mezzanine","317","14","6","1094.07"
"12-01-22 / 07:17 PM","Upper Concourse","417","13","6","587.02"
"12-01-22 / 07:17 PM","Upper Concourse","442","13","2","607.88"
"12-01-22 / 03:45 PM","Upper Concourse","405","19","2","454.41"
"12-01-22 / 03:45 PM","Upper Concourse","445","10","3","810"
"12-01-22 / 03:45 PM","Upper Concourse","440","23","6","636.41"
"12-01-22 / 12:32 PM","Upper Concourse","450","3","3","487.17"
"12-01-22 / 12:32 PM","Upper Concourse","438","2","1","761.45"
"12-01-22 / 04:24 AM","Main","218","15","2","1065.23"
"12-01-22 / 04:24 AM","Main","242","15","2","532.53"
"12-01-22 / 04:24 AM","Field","N","5","4","3244.5"
"12-01-22 / 01:10 AM","Club Main","C213","6","2","1575"
