"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-27-22 / 03:47 AM","200-Level","247","11","2","540"
"12-27-22 / 03:47 AM","100-Level","104","35","2","619.2"
"12-26-22 / 07:30 PM","Field","A3","22","6","1224.73"
"12-26-22 / 07:30 PM","300-Level","338","9","2","585"
"12-26-22 / 07:30 PM","400-Level","434","1","2","427.5"
"12-26-22 / 04:57 PM","100-Level","107","14","1","1125"
"12-26-22 / 04:57 PM","200-Level","203","13","4","632.54"
"12-26-22 / 04:57 PM","Field","B1","15","3","784"
"12-26-22 / 04:57 PM","300-Level","316","7","2","445.23"
"12-26-22 / 04:57 PM","100-Level","144","26","2","651"
"12-26-22 / 04:57 PM","400-Level","431","7","2","416.13"
"12-26-22 / 04:57 PM","Field","A14","14","2","1400.68"
"12-26-22 / 04:57 PM","100-Level","103","10","2","970"
"12-26-22 / 04:57 PM","300-Level","316","6","2","464.63"
"12-26-22 / 08:07 AM","100-Level","119","20","1","606.25"
"12-26-22 / 04:38 AM","100-Level","141","13","2","630"
"12-26-22 / 01:21 AM","200-Level","247","13","4","629.1"
"12-25-22 / 09:50 PM","400-Level","408","13","4","585"
"12-25-22 / 09:50 PM","100-Level","C131","33","2","1067"
"12-25-22 / 09:50 PM","200-Level","203","16","2","545.29"
"12-25-22 / 09:50 PM","300-Level","338","6","2","551.13"
"12-25-22 / 06:37 PM","Field","A5","13","2","1599.3"
"12-25-22 / 06:37 PM","400-Level","411","13","2","367.64"
"12-25-22 / 06:37 PM","Field","A2","26","2","1091.81"
"12-25-22 / 06:37 PM","Field","B2","8","3","783.99"
"12-25-22 / 06:37 PM","100-Level","140","15","2","697.5"
"12-25-22 / 06:37 PM","100-Level","116","25","2","1080"
"12-25-22 / 06:37 PM","300-Level","341","8","2","485.1"
"12-25-22 / 06:37 PM","Field","A11","13","2","1800"
"12-25-22 / 06:37 PM","300-Level","318","12","3","382.5"
"12-25-22 / 06:36 PM","100-Level","107","37A","2","720"
"12-25-22 / 06:36 PM","400-Level","439","13","2","376.2"
"12-25-22 / 06:36 PM","100-Level","102","37","2","633.36"
"12-25-22 / 11:29 AM","200-Level","246","9","6","666"
"12-25-22 / 11:29 AM","400-Level","408","11","2","405"
"12-25-22 / 07:41 AM","Field","A3","19","4","1079.1"
"12-25-22 / 07:41 AM","100-Level","C134","18","2","900"
"12-25-22 / 07:41 AM","400-Level","434","14","2","360"
"12-25-22 / 03:52 AM","200-Level","247","9","4","558"
"12-25-22 / 03:52 AM","400-Level","408","1","3","386.01"
"12-25-22 / 03:52 AM","Field","B3","8","2","784"
"12-25-22 / 03:52 AM","100-Level","101","10","2","1000.09"
"12-25-22 / 03:52 AM","Field","A7","27","2","921.04"
"12-24-22 / 11:09 PM","East Loge","EL7","2","4","2450"
"12-24-22 / 11:09 PM","Field","A3","10","2","1080"
"12-24-22 / 11:09 PM","100-Level","117","28","3","630"
"12-24-22 / 11:09 PM","100-Level","117","27","2","749.07"
"12-24-22 / 11:09 PM","100-Level","C110","13","2","916.16"
"12-24-22 / 11:09 PM","100-Level","119","27","2","540"
"12-24-22 / 11:09 PM","300-Level","300-Level","9","2","355.5"
"12-24-22 / 11:09 PM","Field","A4","5","2","1745.03"
"12-24-22 / 11:09 PM","100-Level","102","37","2","626.08"
"12-24-22 / 11:09 PM","100-Level","C109","33","2","717.8"
"12-24-22 / 11:09 PM","Field","A8","8","2","1176"
"12-24-22 / 11:09 PM","Field","A10","1","5","1376.63"
"12-24-22 / 11:09 PM","300-Level","311","7","2","657"
"12-24-22 / 04:05 PM","Field","A9","17","2","823.5"
"12-24-22 / 04:05 PM","Field","A1","10","2","1186.75"
"12-24-22 / 04:05 PM","300-Level","337","13","2","517.88"
"12-24-22 / 04:05 PM","Field","A14","17","4","985.5"
"12-24-22 / 04:05 PM","Field","A3","10","6","1080"
"12-24-22 / 04:05 PM","400-Level","411","3","2","382.5"
"12-24-22 / 04:05 PM","300-Level","306","3","2","494.7"
"12-24-22 / 04:05 PM","Field","B2","8","6","783.99"
"12-24-22 / 04:05 PM","400-Level","443","2","2","435.53"
"12-24-22 / 04:05 PM","100-Level","C133","24","2","1080"
"12-24-22 / 04:05 PM","100-Level","101","33","2","737.2"
"12-24-22 / 09:32 AM","Field","B1","15","3","784"
"12-24-22 / 09:32 AM","Field","A8","26","2","949.91"
"12-24-22 / 09:32 AM","100-Level","101","22","4","786.29"
"12-24-22 / 05:42 AM","Field","A1","10","2","1186.75"
"12-24-22 / 05:42 AM","100-Level","105","33","2","562.5"
"12-24-22 / 05:42 AM","Field","A14","8","2","1274"
"12-24-22 / 05:42 AM","Field","B2","9","2","720"
"12-24-22 / 02:04 AM","100-Level","141","19","2","621"
"12-24-22 / 02:04 AM","100-Level","142","19","1","558"
"12-24-22 / 02:04 AM","100-Level","102","38","2","619.71"
"12-24-22 / 02:04 AM","Field","B2","3","2","883.5"
"12-23-22 / 09:58 PM","100-Level","144","32","2","640.85"
"12-23-22 / 09:58 PM","Field","A8","6","2","1035"
"12-23-22 / 09:58 PM","400-Level","412","17","2","384.02"
"12-23-22 / 06:35 PM","100-Level","105","36","4","675"
