"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-10-22 / 07:43 PM","Lower","106","26","2","990"
"12-10-22 / 02:28 PM","Field","F3","27","3","1519.04"
"12-10-22 / 01:13 AM","Upper","229","17","3","675"
"12-10-22 / 01:13 AM","Mezzanine Level","M11","18","2","1080"
"12-10-22 / 01:13 AM","Field","F6","5","1","1170"
"12-10-22 / 01:13 AM","Lower","108","21","2","1080"
"12-09-22 / 08:17 PM","Upper","215","17","6","675"
"12-09-22 / 03:42 PM","Upper","219","27","2","684"
"12-09-22 / 03:42 PM","Lower","117","4","2","1395"
"12-09-22 / 03:42 PM","Upper","242","10","3","720"
"12-09-22 / 03:42 PM","Lower","107","26","2","967.17"
"12-09-22 / 11:20 AM","Mezzanine Level","M13","19","2","900"
"12-09-22 / 12:10 AM","Lower","122","23","2","1350"
"12-09-22 / 12:10 AM","Upper","207","21","2","585"
"12-09-22 / 12:10 AM","Upper","214","9","2","630"
"12-09-22 / 12:10 AM","Mezzanine Level","M9","17","2","734.99"
"12-09-22 / 12:10 AM","Lower","109","26","1","899.1"
"12-08-22 / 03:18 PM","Club Level","C3","11","4","1129.5"
"12-07-22 / 01:49 PM","Field","F8","5","2","2183.62"
"12-07-22 / 10:49 AM","Lower","119","14","1","810"
"12-06-22 / 11:41 PM","Upper","223","15","2","945"
"12-06-22 / 11:41 PM","Field","F4","15","4","1424.1"
"12-06-22 / 11:41 PM","Lower","113","26","2","990"
"12-06-22 / 11:41 PM","Upper","220","25","2","675"
"12-06-22 / 08:43 PM","Mezzanine Level","M8","17","6","773.1"
"12-06-22 / 08:43 PM","Upper","219","27","4","688.5"
"12-06-22 / 01:55 PM","Upper","240","11","2","562.5"
"12-06-22 / 11:00 AM","Upper","213","17","4","629.1"
"12-06-22 / 05:10 AM","Lower","106","30","2","1098.04"
"12-05-22 / 11:05 PM","Lower","121","15","2","1620"
"12-05-22 / 11:05 PM","Upper","207","21","2","585"
"12-05-22 / 07:32 PM","Upper","209","20","6","697.5"
"12-05-22 / 03:56 PM","Upper","205","5","2","720"
"12-05-22 / 03:56 PM","Mezzanine Level","M10","17","2","945"
"12-05-22 / 01:13 AM","Field","F7","22","4","1688.28"
"12-05-22 / 01:13 AM","Upper","216","10","2","750.6"
"12-05-22 / 01:13 AM","Field","F7","9","6","1357.03"
"12-05-22 / 01:13 AM","Field","F7","25","4","1598.56"
"12-04-22 / 09:58 PM","Upper","240","20","1","1350"
"12-04-22 / 09:58 PM","Field","F8","5","2","2130.04"
"12-04-22 / 09:58 PM","Field","F1","29","2","1697.5"
"12-04-22 / 06:14 PM","Club Level","C35","1","2","1259.99"
"12-04-22 / 06:14 PM","Field","F2","28","4","1800"
"12-04-22 / 02:47 PM","Club Suites","CS134","9","2","675"
"12-04-22 / 02:47 PM","Club Level","C16","18","2","855"
"12-04-22 / 11:29 AM","Upper","210","5","1","710.39"
"12-04-22 / 11:29 AM","Upper","219","25","2","731.7"
"12-04-22 / 08:25 AM","Field","F4","15","6","1355.48"
"12-04-22 / 02:40 AM","Upper","219","27","2","684"
"12-03-22 / 10:37 PM","Lower","104","14","2","1395"
"12-03-22 / 06:37 PM","Field","F10","1","2","1452.3"
"12-03-22 / 06:37 PM","Upper","201","18","2","697.5"
"12-03-22 / 02:56 PM","Lower","136","28","2","1035"
"12-03-22 / 02:56 PM","Upper","225","30","4","634.5"
"12-03-22 / 02:56 PM","Lower","104","28","3","1350"
"12-03-22 / 01:03 AM","Upper","220","29","1","1500"
"12-03-22 / 01:03 AM","Lower","108","21","2","1124.23"
"12-03-22 / 01:03 AM","Lower","135","27","6","1355.48"
"12-03-22 / 01:03 AM","Upper","227","11","2","675"
"12-02-22 / 04:44 PM","Field","F13","9","4","2158.2"
"12-02-22 / 04:44 PM","Field","F12","22","3","1454.03"
"12-02-22 / 04:44 PM","Upper","220","25","2","585"
"12-02-22 / 04:44 PM","Upper","244","17","6","872.51"
"12-02-22 / 04:44 PM","Field","F12","20","2","1597.5"
"12-02-22 / 12:42 PM","Club Level","C5","11","2","1800"
"12-02-22 / 12:42 PM","Mezzanine Level","M12","13","2","872.03"
"12-02-22 / 12:42 PM","Club Level","C26","1","4","1051.05"
"12-02-22 / 09:21 AM","Lower","115","25","2","1216.15"
"12-02-22 / 02:59 AM","Lower","120","33","3","1350"
"12-01-22 / 11:09 PM","Club Level","C4","11","3","945"
"12-01-22 / 03:45 PM","Lower","102","14","2","1485"
"12-01-22 / 12:32 PM","Upper","220","21","4","540"
"12-01-22 / 12:32 PM","Lower","122","5","2","1620"
"12-01-22 / 12:32 PM","Upper","213","17","2","821.7"
"12-01-22 / 01:10 AM","Lower","119","15","5","2102.1"
"12-01-22 / 01:10 AM","Lower","117","4","2","1080"
"11-30-22 / 10:16 PM","Club Level","C26","8","1","765"
"11-30-22 / 10:16 PM","Field","F5","1","4","2970"
"11-30-22 / 10:16 PM","Field","F8","20","2","2700"
"11-30-22 / 07:01 PM","Lower","122","29","2","990"
"11-30-22 / 07:01 PM","Club Level","C15","8","3","1355.48"
"11-30-22 / 03:50 PM","Club Level","C40","11","2","2250"
"11-30-22 / 03:50 PM","Upper","243","21","2","697.5"
"11-30-22 / 03:50 PM","Lower","116","24","2","1291.5"
"11-30-22 / 12:55 PM","Upper","205","25","2","954.18"
"11-30-22 / 09:54 AM","Lower","135","12","1","810"
"11-30-22 / 01:52 AM","Lower","119","8","2","1701"
"11-29-22 / 07:43 PM","Field","F3","27","3","2183.62"
"11-29-22 / 07:43 PM","Field","F9","25","2","1445.78"
"11-29-22 / 04:46 PM","Upper","201","18","2","743.02"
"11-29-22 / 01:48 PM","Field","F5","11","1","1467"
"11-29-22 / 03:05 AM","Lower","105","21","3","1168.2"
"11-29-22 / 12:21 AM","Club Level","C15","16","2","897.25"
"11-28-22 / 09:31 PM","Field","F14","8","3","2475"
"11-28-22 / 07:28 PM","Lower","114","26","2","854.1"
"11-28-22 / 07:28 PM","Lower","119","14","4","1709.1"
"11-28-22 / 07:28 PM","Club Level","C35","9","3","675"
"11-28-22 / 07:28 PM","Upper","212","5","2","720"
"11-28-22 / 07:28 PM","Lower","104","7","2","1350"
"11-28-22 / 07:28 PM","Field","F4","8","4","2547"
"11-28-22 / 12:33 PM","Upper","228","17","3","670.5"
"11-28-22 / 12:33 PM","Field","F8","1","1","3240"
"11-28-22 / 12:33 PM","Upper","218","3","2","739.14"
"11-28-22 / 12:33 PM","Upper","227","12","2","733.5"
"11-28-22 / 01:07 AM","Lower","124","6","3","1260"
"11-28-22 / 01:07 AM","Upper","209","12","2","652.5"
"11-28-22 / 01:07 AM","Lower","112","30","2","1059.3"
"11-27-22 / 08:05 PM","Upper","231","7","2","607.5"
"11-27-22 / 08:05 PM","Lower","113","12","1","990"
"11-27-22 / 05:24 PM","Upper","241","12","6","922.5"
"11-27-22 / 05:24 PM","Upper","244","22","3","765"
"11-27-22 / 02:52 PM","Upper","223","17","2","787.5"
"11-27-22 / 02:52 PM","Lower","109","26","1","968.2"
"11-27-22 / 12:34 PM","Lower","106","26","2","1395"
"11-27-22 / 12:34 PM","Club Level","C35","1","2","1557.89"
"11-27-22 / 12:34 PM","Lower","124","23","2","810"
"11-27-22 / 12:34 PM","Field","F9","30","1","1260.03"
"11-27-22 / 09:35 AM","Upper","239","14","3","1350"
"11-27-22 / 03:11 AM","Field","F11","19","2","1530"
"11-27-22 / 12:58 AM","Lower","102","14","2","1485"
"11-26-22 / 07:24 PM","Upper","205","25","2","821.7"
"11-26-22 / 02:41 PM","Upper","239","25","2","630"
"11-26-22 / 12:11 PM","Upper","224","29","2","769.86"
"11-26-22 / 09:19 AM","Upper","202","25","6","898.2"
"11-26-22 / 04:56 AM","Upper","231","7","2","540"
"11-26-22 / 02:53 AM","Field","F2","24","2","1800"
"11-25-22 / 10:07 PM","Lower","114","11","2","1261"
"11-25-22 / 10:07 PM","Upper","209","21","2","607.5"
"11-25-22 / 02:17 PM","Club Level","C15","8","2","1355.48"
"11-25-22 / 02:17 PM","Club Level","C26","8","2","810"
"11-25-22 / 02:18 AM","Lower","136","26","3","1170"
"11-24-22 / 03:38 PM","Lower","136","5","1","847.17"
"11-24-22 / 03:38 PM","Field","F15","17","1","2307.04"
"11-24-22 / 12:38 PM","Lower","110","12","1","540"
"11-24-22 / 03:07 AM","Field","F14","10","2","1620"
"11-24-22 / 03:07 AM","Upper","202","20","2","858.13"
"11-23-22 / 11:32 PM","Lower","115","15","6","1403.89"
"11-23-22 / 11:32 PM","Lower","123","21","3","1011.01"
"11-23-22 / 11:32 PM","Lower","104","28","4","1124.99"
"11-23-22 / 08:18 PM","Lower","123","4","2","1350"
"11-23-22 / 08:18 PM","Upper","201","17","2","1309.5"
"11-23-22 / 08:18 PM","Lower","136","26","3","1350"
"11-23-22 / 08:18 PM","Lower","134","6","2","968.2"
"11-23-22 / 08:18 PM","Upper","226","29","1","946.68"
"11-23-22 / 08:18 PM","Lower","137","24","3","1148.88"
"11-23-22 / 08:18 PM","Lower","119","15","3","1597.53"
"11-23-22 / 11:40 AM","Lower","117","21","3","1329.38"
"11-23-22 / 11:40 AM","Upper","207","21","2","675"
"11-23-22 / 06:15 AM","Field","F2","11","1","1260"
"11-23-22 / 03:40 AM","Lower","136","30","2","1161.84"
"11-23-22 / 01:03 AM","Club Level","C23","17","6","893.37"
"11-23-22 / 01:03 AM","Field","F3","27","3","2887.17"
"11-22-22 / 10:27 PM","Field","F7","25","6","1629.6"
"11-22-22 / 10:27 PM","Lower","116","16","2","1169.1"
"11-22-22 / 10:27 PM","Upper","207","11","2","989.4"
"11-22-22 / 10:27 PM","Lower","123","21","3","1323.5"
"11-22-22 / 10:27 PM","Lower","137","26","6","1488.11"
"11-22-22 / 10:27 PM","Upper","201","22","2","840.84"
"11-22-22 / 10:27 PM","Lower","107","4","2","1080"
"11-22-22 / 10:27 PM","Lower","108","21","2","1261"
"11-22-22 / 10:27 PM","Lower","104","21","2","1180.8"
"11-22-22 / 07:02 PM","Upper","219","14","4","1080"
"11-22-22 / 07:02 PM","Lower","136","5","1","1305"
"11-22-22 / 07:02 PM","Upper","229","24","2","738"
"11-22-22 / 07:02 PM","Lower","138","28","2","1800"
"11-22-22 / 07:02 PM","Upper","207","8","1","630"
"11-22-22 / 01:00 PM","Field","F 13","10","2","2025"
"11-22-22 / 01:00 PM","Lower","117","4","2","1395"
"11-22-22 / 01:00 PM","Lower","124","24","6","1291.01"
"11-22-22 / 01:00 PM","Lower","106","34W","2","900"
"11-22-22 / 01:00 PM","Mezzanine Level","M13","17","6","1435.6"
"11-22-22 / 01:00 PM","Field","F 7","25","6","1940"
"11-22-22 / 01:00 PM","Lower","115","21","6","1381.28"
"11-22-22 / 10:18 AM","Lower","116","30","2","1121.4"
"11-22-22 / 10:18 AM","Lower","115","5","2","1403.89"
"11-22-22 / 01:34 AM","Field","F 14","16","2","1800"
"11-22-22 / 01:34 AM","Field","F 9","30","3","1583.04"
"11-22-22 / 01:34 AM","Lower","117","4","2","1395"
"11-21-22 / 11:05 PM","Upper","204","22","3","855"
"11-21-22 / 11:05 PM","Club Level","C15","7","2","990"
