"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-11-22 / 07:50 PM","Lower","103","L","3","1440"
"12-11-22 / 03:02 PM","Lower","132","HH","1","630"
"12-11-22 / 05:52 AM","Lower","130","L","1","540"
"12-11-22 / 05:52 AM","Loge","548","M","2","728"
"12-11-22 / 05:52 AM","Field","B","12","6","1898.8"
"12-11-22 / 01:02 AM","Club","331","R","2","441"
"12-11-22 / 01:02 AM","Upper","615","J","3","445.5"
"12-11-22 / 01:02 AM","Field","C","6","4","1708.92"
"12-11-22 / 01:02 AM","Club","355","M","2","810"
"12-10-22 / 07:43 PM","Field","N","4","3","1739.5"
"12-10-22 / 02:28 PM","Upper","605","D","2","450.48"
"12-10-22 / 01:13 AM","Upper","610","L","2","499.5"
"12-10-22 / 01:13 AM","Field","F","15","2","851.61"
"12-09-22 / 08:17 PM","Loge","532","J","2","588"
"12-09-22 / 03:42 PM","Upper","630","A","2","477"
"12-09-22 / 03:42 PM","Field","F","16","2","1620"
"12-09-22 / 04:01 AM","Club","333","V","3","495"
"12-09-22 / 04:01 AM","Field","A","","1","1170"
"12-09-22 / 12:10 AM","Club","339","L","2","900"
"12-09-22 / 12:10 AM","Upper","648","J","2","504.4"
"12-08-22 / 03:18 PM","Lower","124","Y","2","1665"
"12-08-22 / 03:46 AM","Club","311","P","2","906.3"
"12-06-22 / 11:41 PM","Upper","611","E","3","630"
"12-06-22 / 08:43 PM","Lower","110","G","2","873"
"12-06-22 / 05:12 PM","Lower","108","BB","2","1163.03"
"12-06-22 / 05:12 PM","Lower","133","W","3","900"
"12-06-22 / 05:12 PM","Lower","123","Q","2","1350"
"12-06-22 / 05:12 PM","Field","B","18","2","1613.08"
"12-06-22 / 01:55 PM","Field","A","16","6","1494.5"
"12-06-22 / 01:55 PM","Field","K","7","6","980"
"12-06-22 / 11:00 AM","Lower","110","Z","2","720"
"12-06-22 / 02:13 AM","Upper","635","N","4","653.53"
"12-05-22 / 11:05 PM","Lower","101","S","3","833.4"
"12-05-22 / 11:05 PM","Upper","636","B","2","540"
"12-05-22 / 07:32 PM","Loge","530","K","7","632.3"
"12-05-22 / 07:32 PM","Lower","110","B","2","907.92"
"12-05-22 / 03:55 PM","Lower","126","FF","2","996.87"
"12-05-22 / 04:19 AM","Upper","632","Q","2","449.1"
"12-05-22 / 04:19 AM","Lower","109","R","2","1215"
"12-05-22 / 01:13 AM","Lower","125","U","2","877.5"
"12-05-22 / 01:13 AM","Upper","746","P","6","414"
"12-05-22 / 01:13 AM","Loge","545","G","2","674.1"
"12-04-22 / 09:58 PM","Upper","609","G","2","607.5"
"12-04-22 / 09:58 PM","Lower","111","A","2","916.65"
"12-04-22 / 06:14 PM","Lower","107","FF","4","1620"
"12-04-22 / 06:14 PM","Upper","627","L","2","450"
"12-04-22 / 02:47 PM","Upper","603","G","3","1125"
"12-04-22 / 02:47 PM","Club","316","N","4","700.7"
"12-04-22 / 02:40 AM","Lower","140","BB","2","1398.6"
"12-04-22 / 02:40 AM","Lower","138","T","2","1170"
"12-04-22 / 02:40 AM","Upper","650","B","1","315"
"12-03-22 / 10:37 PM","Upper","629","R","2","436.5"
"12-03-22 / 10:37 PM","Lower","102","Z","2","999"
"12-03-22 / 02:56 PM","Field","H","5","2","2025"
"12-03-22 / 11:07 AM","Lower","125","AA","2","1800"
"12-03-22 / 04:50 AM","Lower","109","K","1","1350"
"12-03-22 / 04:50 AM","Lower","109","A","2","1350"
"12-03-22 / 01:03 AM","Upper","641","F","2","900"
"12-03-22 / 01:03 AM","Loge","510","J","6","686.98"
"12-02-22 / 08:55 PM","Loge","504","H","2","990"
"12-02-22 / 04:44 PM","Lower","125","GG","2","1044.34"
"12-02-22 / 04:44 PM","Lower","122","CC","3","675"
"12-02-22 / 04:44 PM","Lower","128","Z","6","1080"
"12-02-22 / 12:42 PM","Loge","548","D","2","720"
"12-02-22 / 02:59 AM","Club","313","N","2","850"
"12-01-22 / 11:09 PM","Club","331","L","2","652.68"
"12-01-22 / 11:09 PM","Lower","131","HH","2","765"
"12-01-22 / 07:17 PM","Loge","532","J","6","678.16"
"12-01-22 / 07:17 PM","Lower","121","Y","1","855"
"12-01-22 / 03:45 PM","Upper","615","B","4","648"
"12-01-22 / 03:45 PM","Upper","752","P","6","507.93"
"12-01-22 / 12:32 PM","Upper","635","S","2","585"
"12-01-22 / 12:32 PM","Upper","610","L","2","499.5"
"12-01-22 / 04:24 AM","Field","K","1","6","1225"
"11-30-22 / 10:16 PM","Loge","536","H","2","581.03"
"11-30-22 / 10:16 PM","Lower","109","JJ","1","981"
"11-30-22 / 03:50 PM","Lower","112","G","2","678.03"
"11-30-22 / 12:55 PM","Lower","121","G","2","930.6"
"11-30-22 / 04:51 AM","Upper","610","J","3","450"
"11-30-22 / 01:52 AM","Upper","614","H","2","441"
"11-30-22 / 01:52 AM","Lower","103","AA","2","1170"
"11-30-22 / 01:52 AM","Upper","611","E","1","720"
"11-29-22 / 10:52 PM","Club","333","M","4","810"
"11-29-22 / 10:52 PM","Club","344","V","4","720"
"11-29-22 / 04:45 PM","Lower","102","V","4","1600.47"
"11-29-22 / 01:48 PM","Upper","608","R","2","810"
"11-29-22 / 01:48 PM","Upper","634","F","2","607.5"
"11-29-22 / 01:48 PM","Lower","111","BB","2","674.99"
"11-29-22 / 01:48 PM","Loge","513","L","2","600"
"11-29-22 / 12:20 AM","Lower","128","F","2","1620"
"11-28-22 / 09:31 PM","Upper","650","J","3","764.1"
"11-28-22 / 09:31 PM","Lower","133","W","1","900"
"11-28-22 / 09:31 PM","Upper","631","D","2","540"
"11-28-22 / 09:31 PM","Field","N","20","2","2213.1"
"11-28-22 / 09:31 PM","Upper","645","J","2","450"
"11-28-22 / 09:31 PM","Lower","123","S","4","949.4"
"11-28-22 / 12:33 PM","Field","N","21","2","1609.23"
"11-28-22 / 12:33 PM","Lower","108","V","2","1080"
"11-28-22 / 01:07 AM","Lower","108","J","3","1519.04"
"11-28-22 / 01:07 AM","Lower","122","A","3","809.1"
"11-27-22 / 10:48 PM","Field","K","5","2","1091.81"
"11-27-22 / 05:24 PM","Club","331","R","2","450"
"11-27-22 / 05:24 PM","Loge","528","H","3","495"
"11-27-22 / 12:34 PM","Lower","125","AA","4","1800"
"11-27-22 / 03:11 AM","Lower","140","N","2","810"
"11-27-22 / 03:11 AM","Club","310","M","2","996.87"
"11-27-22 / 03:11 AM","Field","N","11","2","1709.73"
"11-27-22 / 03:11 AM","Lower","123","R","2","974.33"
"11-27-22 / 12:58 AM","Upper","633","R","2","596.9"
"11-27-22 / 12:58 AM","Upper","647","H","4","813.4"
"11-27-22 / 12:58 AM","Upper","615","H","2","360"
"11-26-22 / 10:04 PM","Lower","108","CC","2","1080"
"11-26-22 / 10:04 PM","Field","E","15","2","1350"
"11-26-22 / 02:41 PM","Upper","608","A","3","1019.07"
"11-25-22 / 10:07 PM","Upper","648","L","2","725.2"
"11-25-22 / 10:07 PM","Upper","612","K","4","508.5"
"11-25-22 / 10:07 PM","Club","301","F","2","675"
"11-25-22 / 04:54 PM","Upper","606","Q","2","720"
"11-25-22 / 04:54 PM","Upper","634","T","2","450"
"11-25-22 / 04:54 PM","Loge","515","G","2","430.2"
"11-25-22 / 04:54 PM","Lower","123","C","2","949.4"
"11-25-22 / 02:17 PM","Field","C","5","1","1620"
"11-25-22 / 07:56 AM","Upper","616","B","2","435.53"
"11-25-22 / 05:07 AM","Upper","607","C","2","585"
"11-25-22 / 05:07 AM","Club","351","M","2","1530"
"11-25-22 / 05:07 AM","Club","342","N","3","674.1"
"11-25-22 / 05:07 AM","Lower","107","CC","2","1733.4"
"11-25-22 / 05:07 AM","Lower","122","Y","3","900"
"11-25-22 / 05:07 AM","Upper","649","M","2","900"
"11-24-22 / 10:59 PM","Field","B","18","2","1852.2"
"11-24-22 / 10:59 PM","Field","C","9","5","1844.33"
"11-24-22 / 10:59 PM","Club","316","H","2","622.3"
"11-24-22 / 10:59 PM","Upper","649","G","2","612.5"
"11-24-22 / 07:07 PM","Upper","603","M","2","545.09"
"11-24-22 / 03:38 PM","Club","311","S","2","1125"
"11-24-22 / 12:38 PM","Upper","613","A","2","540"
"11-24-22 / 03:07 AM","Upper","608","N","2","567.6"
"11-24-22 / 03:07 AM","Upper","608","L","2","579.13"
"11-24-22 / 03:07 AM","Club","340","L","2","855"
"11-24-22 / 03:07 AM","Lower","105","N","1","1023.35"
"11-23-22 / 11:31 PM","Field","G","24","2","1179"
"11-23-22 / 11:31 PM","Lower","110","N","3","1274"
"11-23-22 / 11:31 PM","Field","F","5","3","1341.51"
"11-23-22 / 11:40 AM","Upper","651","","4","535.5"
"11-23-22 / 08:41 AM","Field","N","20","3","1476"
"11-23-22 / 03:40 AM","Lower","103","U","2","882"
"11-23-22 / 01:03 AM","Upper","650","A","3","810"
"11-23-22 / 01:03 AM","Loge","549","C","2","963"
"11-23-22 / 01:03 AM","Upper","616","B","2","464.63"
"11-22-22 / 10:27 PM","Upper","608","N","2","586.08"
"11-22-22 / 10:27 PM","Upper","647","K","2","594"
